
MARKER_NAMES	Cntr2	Rad1	Cntr1	Rad2

116	1.15000	117.627	252.758	207.118	117.467	86.477	208.198	132.805	98.691	208.618	117.453	271.782	206.647
117	1.16000	117.654	252.750	207.047	117.765	96.213	208.098	133.667	107.571	208.843	117.468	271.782	206.535
118	1.17000	117.617	252.747	207.051	118.022	105.954	208.072	134.660	116.440	208.617	117.475	271.810	206.493
119	1.18000	117.628	252.740	207.064	118.387	115.729	208.061	135.565	125.240	208.447	117.477	271.798	206.548
120	1.19000	117.657	252.744	207.129	118.718	125.443	208.208	136.211	134.185	208.631	117.488	271.778	206.616
121	1.20000	117.672	252.771	207.181	119.133	135.151	208.208	136.762	142.912	209.061	117.497	271.807	206.737
122	1.21000	117.669	252.815	207.180	119.608	144.899	208.079	138.029	151.633	208.261	117.535	271.838	206.663
123	1.22000	117.686	252.816	207.178	120.089	154.580	208.035	138.981	160.259	208.222	117.534	271.851	206.663
124	1.23000	117.687	252.781	207.152	120.589	164.168	208.007	139.853	168.812	208.088	117.511	271.805	206.681
125	1.24000	117.661	252.773	207.141	121.096	173.798	207.938	140.571	177.373	207.765	117.550	271.829	206.497
126	1.25000	117.639	252.800	207.061	121.692	183.380	207.779	141.259	186.023	207.539	117.488	271.830	206.545
127	1.26000	117.614	252.797	207.077	122.297	192.940	207.732	142.041	194.591	207.406	117.480	271.852	206.532
128	1.27000	117.632	252.804	207.103	122.932	202.459	207.781	142.655	203.233	207.106	117.448	271.822	206.619
129	1.28000	117.622	252.825	207.117	123.686	211.955	207.750	143.370	211.509	206.952	117.481	271.863	206.586
130	1.29000	117.628	252.848	207.101	124.472	221.423	207.692	143.601	221.277	206.307	117.527	271.887	206.525 - KOLLISION
131	1.30000	114.900	256.782	207.055	128.175	226.191	207.692	147.288	225.643	206.259	114.341	275.765	206.629
132	1.31000	112.248	260.611	207.106	131.794	230.841	207.638	150.884	230.027	206.261	111.356	279.558	206.611
133	1.32000	109.616	264.392	207.135	135.387	235.537	207.642	154.438	234.429	206.212	108.350	283.317	206.630
134	1.33000	106.972	268.147	207.130	138.989	240.203	207.592	158.010	238.807	206.184	105.432	287.084	206.619
135	1.34000	104.400	271.859	207.068	142.538	244.838	207.564	161.527	243.172	206.113	102.463	290.773	206.568
136	1.35000	101.835	275.497	207.123	146.107	249.421	207.533	165.060	247.454	206.071	99.550	294.375	206.700
137	1.36000	99.333	279.176	207.090	149.697	253.964	207.479	168.567	251.726	206.059	96.683	297.981	206.639
138	1.37000	96.776	282.822	207.071	153.175	258.546	207.488	172.051	256.008	205.953	93.896	301.548	206.568
139	1.38000	94.280	286.440	207.106	156.654	263.050	207.484	175.515	260.284	205.931	91.054	305.149	206.524
140	1.39000	91.765	290.019	207.149	160.172	267.555	207.465	178.957	264.482	205.939	88.256	308.651	206.629
141	1.40000	89.354	293.525	207.172	163.651	272.000	207.505	182.399	268.687	205.933	85.407	312.130	206.748
142	1.41000	86.907	297.058	207.134	167.049	276.447	207.496	185.778	272.859	205.931	82.759	315.576	206.680
143	1.42000	84.505	300.549	207.109	170.473	280.894	207.376	189.091	277.013	205.918	80.055	318.978	206.669
144	1.43000	82.120	303.973	207.103	173.852	285.265	207.438	192.468	281.142	205.875	77.517	322.365	206.680
145	1.44000	79.825	307.343	207.090	177.273	289.601	207.416	195.761	285.197	205.958	75.021	325.714	206.719
