													
													
													
98	0.97	163.656	42.677	206.815	155.24	14.121	206.643	135.017	184.578	206.566	135.991	214.552	206.101
99	0.98	163.626	49.198	206.777	154.771	20.768	206.623	135.004	184.603	206.471	135.936	214.57	206.133
100	0.99	163.606	55.549	206.689	154.361	27.253	206.522	134.961	184.579	206.462	135.945	214.557	206.092
101	1	163.544	61.886	206.646	153.963	33.713	206.461	134.964	184.566	206.436	135.956	214.561	206.05
102	1.01	163.473	68.259	206.616	153.583	40.181	206.399	134.928	184.572	206.412	135.922	214.565	206.081
103	1.02	163.456	74.621	206.583	153.212	46.688	206.375	134.916	184.611	206.344	135.918	214.576	205.998
104	1.03	163.445	80.895	206.552	152.901	53.065	206.322	134.95	184.612	206.34	135.926	214.591	206.011
105	1.04	163.483	86.954	206.633	152.647	59.236	206.367	134.955	184.586	206.477	135.93	214.572	206.093
106	1.05	163.451	92.844	206.628	152.45	65.188	206.425	134.989	184.601	206.5	135.948	214.591	206.173
107	1.06	163.461	98.604	206.624	152.275	71.035	206.376	134.994	184.645	206.511	135.927	214.612	206.174
108	1.07	163.459	104.292	206.625	152.134	76.775	206.396	135.004	184.623	206.525	135.969	214.609	206.129
109	1.08	163.454	109.868	206.614	151.991	82.383	206.406	135.007	184.585	206.553	135.982	214.569	206.197
110	1.09	163.458	115.284	206.555	151.92	87.81	206.374	135.024	184.566	206.497	135.965	214.534	206.145
111	1.1	163.381	120.578	206.477	151.861	93.148	206.276	134.988	184.573	206.446	135.963	214.528	206.09
112	1.11	163.346	125.757	206.401	151.851	98.268	206.208	134.969	184.56	206.366	135.91	214.534	206.068
113	1.12	163.301	130.678	206.4	151.906	103.172	206.168	134.945	184.551	206.383	135.911	214.536	206.041
114	1.13	164.519	132.203	206.427	153.876	104.398	206.174	133.737	187.868	206.409	133.888	217.843	206.107
115	1.14	165.799	133.523	206.374	156.057	105.402	206.076	132.541	191.426	206.387	131.805	221.392	206.053
116	1.15	167.036	134.855	206.42	158.24	106.393	206.146	131.34	194.923	206.409	129.741	224.889	206.055
117	1.16	168.319	136.153	206.453	160.465	107.446	206.204	130.235	198.466	206.379	127.65	228.298	206.15
118	1.17	169.583	137.456	206.489	162.75	108.493	206.22	129.021	201.975	206.515	125.644	231.742	206.128
119	1.18	170.864	138.776	206.443	164.978	109.581	206.164	127.862	205.479	206.494	123.556	235.159	206.132
120	1.19	172.074	140.093	206.377	167.198	110.684	206.153	126.661	208.982	206.465	121.458	238.499	206.199
121	1.2	173.272	141.334	206.398	169.443	111.803	206.16	125.508	212.472	206.501	119.427	241.784	206.125
122	1.21	174.477	142.59	206.377	171.652	112.948	206.173	124.326	215.935	206.446	117.306	245.087	206.217
123	1.22	175.646	143.86	206.334	173.796	114.135	206.127	123.079	219.423	206.439	115.297	248.361	206.024
124	1.23	176.716	145.006	206.274	175.848	115.22	206.054	121.912	222.894	206.302	113.196	251.572	205.986
125	1.24	177.791	146.087	206.245	177.91	116.306	206.053	120.794	226.298	206.231	111.268	254.732	205.931
126	1.25	178.814	147.135	206.248	179.946	117.398	206.044	119.625	229.725	206.276	109.254	257.905	205.89
127	1.26	179.724	148.161	206.246	181.884	118.492	206.031	118.459	233.229	206.277	107.322	261.107	205.813
