																																																																			
102	1.01	138.541	44.062	207.287	141.567	73.137	206.924	154.435	242.092	206.003	146.94	267.805	207.434
103	1.02	137.147	51.578	207.206	140.548	80.618	206.775	154.445	242.071	205.989	146.925	267.773	207.436
104	1.03	135.755	59.13	207.207	139.472	88.079	206.782	154.447	242.058	205.963	146.916	267.774	207.423
105	1.04	134.384	66.631	207.208	138.423	95.596	206.855	154.458	242.041	206.003	146.969	267.756	207.392
106	1.05	133.043	74.2	207.123	137.467	103.11	206.741	154.466	242.071	206.015	146.958	267.778	207.406
107	1.06	131.653	81.763	207.153	136.358	110.605	206.807	154.472	242.071	206.001	146.975	267.792	207.431
108	1.07	130.316	89.331	207.152	135.399	118.109	206.845	154.464	242.082	206.07	147.01	267.807	207.455
109	1.08	128.912	96.86	207.161	134.352	125.589	206.757	154.472	242.091	206.055	147.011	267.79	207.483
110	1.09	127.498	104.421	207.157	133.281	133.092	206.794	154.48	242.107	206.04	146.97	267.806	207.5
111	1.1	126.108	111.999	207.083	132.253	140.556	206.706	154.445	242.101	205.989	146.939	267.814	207.407
112	1.11	124.687	119.55	207.069	131.201	148.044	206.661	154.42	242.107	206.005	146.949	267.805	207.42
113	1.12	123.311	127.097	207.065	130.159	155.526	206.658	154.446	242.073	205.962	146.916	267.796	207.423
114	1.13	121.914	134.713	207.034	129.133	163.019	206.625	154.428	242.087	205.963	146.947	267.796	207.365
115	1.14	120.555	142.281	207.057	128.108	170.545	206.592	154.454	242.08	205.975	146.956	267.808	207.405
116	1.15	119.196	149.875	207.025	127.095	178.02	206.627	154.434	242.107	206.003	146.981	267.818	207.389
117	1.16	117.829	157.47	207.064	126.082	185.495	206.609	154.481	242.084	206.041	146.966	267.812	207.445
118	1.17	114.383	161.682	207.125	123.679	189.381	206.803	155.805	245.687	206.067	149.188	271.625	207.477
119	1.18	109.998	164.221	207.04	120.7	191.442	206.646	157.844	250.967	205.953	152.523	277.181	207.404
120	1.19	105.736	166.787	207.01	117.821	193.434	206.527	159.812	256.216	205.947	155.862	282.734	207.372
121	1.2	101.47	169.428	207.022	114.86	195.422	206.591	161.804	261.519	205.93	159.21	288.171	207.355
122	1.21	97.233	172.16	207.044	111.85	197.468	206.653	163.814	266.833	205.889	162.538	293.595	207.354
123	1.22	93.035	174.947	207.061	108.941	199.459	206.547	165.815	272.147	205.84	165.871	298.934	207.286
124	1.23	88.912	177.783	207.066	105.976	201.528	206.662	167.806	277.435	205.757	169.211	304.216	207.287
125	1.24	84.789	180.692	207.168	103.025	203.531	206.644	169.82	282.763	205.759	172.555	309.393	207.276
126	1.25	80.719	183.645	207.151	100.151	205.554	206.583	171.789	288.058	205.783	175.917	314.565	207.196
127	1.26	76.706	186.655	207.124	97.138	207.545	206.605	173.725	293.347	205.788	179.189	319.616	207.233
128	1.27	72.734	189.734	207.115	94.196	209.568	206.652	175.682	298.594	205.771	182.475	324.54	207.188
129	1.28	68.838	192.841	207.093	91.296	211.575	206.632	177.67	303.803	205.717	185.748	329.402	207.105
130	1.29	64.983	195.972	207.09	88.377	213.582	206.594	179.641	309.026	205.669	189.003	334.193	207.105
