NO_OF_FRAMES	300
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-11-14, 18:23:58.527	14918.19535700
DATA_INCLUDED	3D
MARKER_NAMES	C1	R1	C2	R2
85.042	-19.979	218.818	87.104	-41.922	217.614	108.105	175.959	216.875	102.629	194.393	217.545
84.966	-19.824	218.880	87.072	-41.795	217.656	108.132	175.952	216.886	102.671	194.394	217.552
84.957	-19.500	218.884	87.045	-41.447	217.690	108.143	175.937	216.926	102.691	194.387	217.577
84.913	-18.836	218.937	86.998	-40.770	217.716	108.133	175.958	216.940	102.683	194.407	217.619
84.924	-17.794	218.898	86.959	-39.739	217.740	108.132	175.979	216.966	102.682	194.413	217.645
85.045	-16.364	218.924	87.036	-38.316	217.788	108.153	175.964	217.019	102.710	194.408	217.629
85.226	-14.560	218.995	87.197	-36.507	217.809	108.180	175.966	217.002	102.722	194.392	217.696
85.493	-12.348	218.942	87.411	-34.305	217.737	108.176	175.982	216.947	102.701	194.406	217.670
85.755	-9.725	218.876	87.613	-31.719	217.695	108.148	175.988	216.937	102.690	194.415	217.603
86.102	-6.756	218.839	87.891	-28.735	217.696	108.158	175.975	216.922	102.699	194.401	217.589
86.426	-3.416	218.971	88.198	-25.366	217.680	108.160	175.960	216.923	102.694	194.379	217.605
86.999	0.338	218.829	88.622	-21.604	217.631	108.115	175.973	216.915	102.674	194.409	217.579
87.553	4.513	218.840	89.148	-17.453	217.579	108.105	175.988	216.902	102.629	194.413	217.598
88.280	9.099	218.919	89.758	-12.894	217.610	108.098	175.980	216.917	102.647	194.405	217.623
89.251	14.081	218.878	90.535	-7.855	217.654	108.125	175.958	216.927	102.675	194.400	217.606
90.310	19.561	218.849	91.435	-2.370	217.649	108.160	175.953	216.923	102.709	194.402	217.602
91.729	25.517	218.830	92.613	3.556	217.519	108.149	175.967	216.910	102.698	194.409	217.589
93.218	32.070	218.757	93.938	10.105	217.593	108.167	175.974	216.935	102.680	194.414	217.618
94.835	38.993	218.901	95.554	17.047	217.558	108.162	175.965	217.004	102.718	194.394	217.614
96.715	46.289	218.875	97.345	24.339	217.571	108.171	175.959	216.989	102.710	194.392	217.656
98.656	53.717	218.758	99.278	31.753	217.550	108.140	175.995	216.951	102.657	194.411	217.663
100.610	61.141	218.688	101.266	39.225	217.633	108.132	175.988	216.939	102.663	194.407	217.594
102.550	68.396	218.699	103.321	46.512	217.598	108.142	175.951	216.925	102.700	194.386	217.617
104.472	75.547	218.735	105.277	53.608	217.601	108.141	175.959	216.925	102.700	194.394	217.589
106.269	82.549	218.650	107.067	60.649	217.514	108.122	175.988	216.899	102.662	194.415	217.566
108.073	89.434	218.572	108.819	67.553	217.605	108.130	175.989	216.885	102.653	194.429	217.581
109.829	96.193	218.659	110.671	74.340	217.569	108.142	175.973	216.952	102.675	194.414	217.633
111.606	102.857	218.618	112.420	80.968	217.571	108.136	175.965	216.994	102.666	194.407	217.621
113.336	109.422	218.615	114.136	87.556	217.555	108.123	175.980	216.927	102.700	194.415	217.616
115.031	115.875	218.613	115.853	93.997	217.508	108.147	175.983	216.883	102.664	194.413	217.621
116.739	122.196	218.523	117.485	100.288	217.550	108.151	175.967	216.937	102.708	194.394	217.602
118.341	128.381	218.619	119.159	106.549	217.441	108.160	175.959	216.950	102.684	194.370	217.619
119.940	134.535	218.583	120.681	112.620	217.457	108.124	175.958	216.927	102.674	194.377	217.607
121.724	138.525	218.827	122.700	116.750	217.409	107.893	177.229	217.558	102.157	195.561	218.470
123.951	140.138	218.838	125.458	118.319	217.237	107.351	180.240	218.446	101.052	198.331	219.936
126.387	142.498	218.685	128.362	120.697	217.600	106.841	183.208	218.339	99.954	201.036	220.424
128.295	144.373	218.802	130.661	122.565	217.947	106.002	187.576	217.879	98.520	205.261	219.142
130.136	145.564	218.586	133.025	123.848	217.239	105.031	191.378	217.058	97.038	208.895	217.818
131.939	146.912	218.564	135.292	125.302	217.167	104.821	194.228	217.297	96.259	211.384	218.259
133.498	148.418	218.553	137.307	126.861	217.381	103.809	197.333	217.009	94.817	214.316	217.552
135.034	149.627	218.528	139.238	128.194	217.262	103.265	199.480	217.206	93.760	216.168	218.012
136.543	150.872	218.467	141.196	129.507	217.185	102.648	202.373	216.979	92.647	218.793	217.475
