NO_OF_FRAMES	300
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-11-14, 18:12:57.079	14256.73212180
DATA_INCLUDED	3D
MARKER_NAMES	C1	R1	C2	R2
142.078	-96.695	207.933	141.090	-117.496	208.173	120.206	167.276	207.062	120.318	189.856	206.932
142.539	-97.714	207.968	141.639	-118.535	208.225	120.235	167.241	207.047	120.321	189.832	206.987
142.927	-98.559	207.937	142.123	-119.338	208.195	120.237	167.254	207.128	120.313	189.824	207.002
143.290	-99.165	208.010	142.504	-119.958	208.210	120.258	167.286	207.056	120.319	189.846	206.987
143.606	-99.647	208.032	142.893	-120.462	208.250	120.283	167.308	207.120	120.326	189.882	207.026
143.824	-100.090	208.049	143.188	-120.892	208.216	120.295	167.293	207.133	120.347	189.853	207.052
144.017	-100.441	208.039	143.400	-121.236	208.258	120.288	167.271	207.149	120.366	189.839	207.050
144.122	-100.738	207.981	143.538	-121.510	208.251	120.304	167.302	207.119	120.357	189.861	207.065
144.159	-100.929	207.969	143.664	-121.705	208.229	120.301	167.309	207.091	120.354	189.868	207.037
144.201	-101.049	207.996	143.726	-121.839	208.308	120.297	167.278	207.161	120.348	189.846	207.052
144.186	-101.105	208.027	143.759	-121.877	208.280	120.281	167.264	207.137	120.375	189.834	207.009
144.079	-101.102	207.984	143.724	-121.885	208.229	120.253	167.256	207.099	120.321	189.826	206.960
143.894	-101.075	207.935	143.714	-121.865	208.216	120.234	167.256	207.046	120.285	189.824	206.964
143.743	-101.053	207.938	143.782	-121.847	208.208	120.218	167.234	207.022	120.295	189.818	206.950
143.644	-101.037	207.936	143.877	-121.826	208.210	120.255	167.226	207.100	120.323	189.796	206.961
143.553	-100.950	207.970	143.899	-121.739	208.246	120.228	167.224	207.116	120.322	189.811	206.961
143.488	-100.842	207.987	143.965	-121.637	208.262	120.269	167.280	207.069	120.338	189.833	206.985
143.522	-100.815	208.010	144.000	-121.589	208.339	120.288	167.272	207.122	120.349	189.824	207.053
143.558	-100.793	208.115	144.088	-121.585	208.383	120.300	167.255	207.217	120.352	189.836	207.135
143.550	-100.796	208.101	144.097	-121.572	208.367	120.314	167.287	207.159	120.392	189.863	207.061
143.524	-100.787	208.063	144.070	-121.567	208.357	120.287	167.293	207.148	120.338	189.838	207.040
143.508	-100.850	208.039	144.028	-121.622	208.295	120.279	167.278	207.136	120.347	189.854	207.025
143.523	-100.964	208.000	143.938	-121.753	208.296	120.261	167.263	207.111	120.338	189.833	206.985
143.555	-101.082	207.987	143.821	-121.869	208.258	120.277	167.265	207.054	120.311	189.839	206.975
143.606	-101.210	207.944	143.786	-122.005	208.197	120.197	167.276	207.050	120.290	189.847	206.922
143.695	-101.377	207.925	143.811	-122.158	208.200	120.232	167.279	207.018	120.300	189.848	206.934
143.827	-101.535	208.025	143.874	-122.325	208.253	120.252	167.249	207.044	120.329	189.833	206.973
143.933	-101.701	208.005	143.955	-122.484	208.303	120.253	167.263	207.099	120.329	189.853	207.027
144.005	-101.888	208.016	144.082	-122.705	208.254	120.250	167.285	207.098	120.309	189.860	207.001
144.083	-102.170	208.030	144.185	-122.973	208.306	120.279	167.278	207.136	120.338	189.847	207.012
144.160	-102.488	208.046	144.324	-123.290	208.301	120.290	167.256	207.149	120.341	189.824	207.040
144.232	-102.823	208.049	144.438	-123.614	208.312	120.282	167.256	207.164	120.368	189.825	207.051
