NO_OF_FRAMES	300
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-11-14, 18:05:46.964	13826.61039270
DATA_INCLUDED	3D
MARKER_NAMES	Cntr1	Rad1	Cntr2	Rad2
59.805	-117.489	207.953	64.883	-145.717	208.079	54.661	135.754	207.799	54.978	164.014	207.665
59.872	-118.063	207.962	64.949	-146.302	208.061	54.695	135.756	207.765	54.953	164.012	207.684
59.927	-118.660	208.029	65.016	-146.907	208.168	54.698	135.719	207.794	54.990	163.977	207.678
59.985	-119.236	207.969	65.066	-147.469	208.122	54.697	135.734	207.793	54.998	163.992	207.690
59.974	-119.771	207.976	65.121	-148.002	208.061	54.660	135.747	207.772	54.964	164.022	207.597
60.023	-120.316	207.987	65.144	-148.567	208.092	54.662	135.747	207.800	54.986	164.007	207.650
60.068	-120.838	207.999	65.150	-149.067	208.180	54.700	135.727	207.821	54.982	163.999	207.693
60.050	-121.313	207.950	65.141	-149.556	208.144	54.682	135.733	207.825	55.015	164.002	207.659
60.035	-121.756	207.982	65.149	-149.967	208.129	54.644	135.761	207.803	54.949	164.028	207.628
60.086	-122.181	208.003	65.164	-150.400	208.157	54.644	135.731	207.776	54.952	163.998	207.657
60.127	-122.601	208.011	65.195	-150.791	208.209	54.700	135.705	207.795	55.001	163.978	207.691
60.148	-122.988	207.993	65.202	-151.187	208.194	54.693	135.719	207.837	55.007	163.979	207.648
60.146	-123.371	207.964	65.241	-151.576	208.115	54.662	135.717	207.773	54.960	164.006	207.641
60.169	-123.737	208.001	65.274	-151.965	208.137	54.670	135.747	207.784	54.977	163.999	207.638
60.190	-124.116	208.040	65.308	-152.345	208.215	54.699	135.727	207.794	54.990	163.970	207.678
60.174	-124.485	208.002	65.290	-152.701	208.176	54.682	135.711	207.798	54.981	163.969	207.666
60.158	-124.786	207.987	65.268	-153.011	208.205	54.679	135.748	207.796	54.967	164.007	207.625
60.155	-125.089	207.943	65.290	-153.301	208.141	54.635	135.745	207.791	54.957	164.022	207.613
60.158	-125.410	207.983	65.286	-153.610	208.223	54.673	135.725	207.812	54.997	163.985	207.663
60.169	-125.631	207.990	65.315	-153.867	208.172	54.689	135.719	207.782	55.004	163.987	207.620
60.174	-125.811	207.980	65.283	-154.034	208.169	54.686	135.755	207.780	54.985	164.014	207.649
60.151	-125.986	208.019	65.283	-154.206	208.162	54.652	135.768	207.814	54.984	164.007	207.622
60.151	-126.168	208.041	65.278	-154.408	208.199	54.690	135.733	207.809	54.971	164.006	207.681
60.151	-126.362	208.035	65.274	-154.600	208.263	54.666	135.732	207.856	55.008	163.986	207.675
60.103	-126.551	208.037	65.256	-154.785	208.175	54.645	135.739	207.803	54.952	164.020	207.684
