NO_OF_FRAMES	300
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-11-14, 18:31:27.322	15366.98408480
DATA_INCLUDED	3D
MARKER_NAMES	C1	R1	C2	R2
17.197	-148.005	198.790	0.000	0.000	0.000	-3.779	110.243	199.024	-4.507	131.970	197.250
17.205	-148.016	198.715	0.000	0.000	0.000	-3.774	110.243	198.979	-4.494	131.964	197.189
17.181	-148.029	198.735	0.000	0.000	0.000	-3.784	110.272	198.994	-4.496	131.986	197.188
17.178	-148.083	198.781	0.000	0.000	0.000	-3.770	110.235	199.035	-4.475	131.964	197.213
17.184	-148.175	198.813	0.000	0.000	0.000	-3.769	110.221	199.036	-4.464	131.943	197.225
17.146	-148.260	198.811	0.000	0.000	0.000	-3.778	110.221	199.024	-4.501	131.948	197.206
17.159	-148.344	198.797	0.000	0.000	0.000	-3.802	110.241	198.971	-4.519	131.955	197.210
17.189	-148.441	198.779	0.000	0.000	0.000	-3.796	110.219	199.029	-4.524	131.947	197.255
17.226	-148.555	198.747	0.000	0.000	0.000	-3.769	110.191	199.009	-4.482	131.920	197.202
17.213	-148.622	198.753	0.000	0.000	0.000	-3.787	110.213	199.013	-4.475	131.921	197.158
17.251	-148.630	198.743	0.000	0.000	0.000	-3.784	110.250	198.967	-4.486	131.957	197.173
17.240	-148.624	198.731	0.000	0.000	0.000	-3.792	110.249	198.983	-4.487	131.964	197.173
17.275	-148.630	198.723	0.000	0.000	0.000	-3.780	110.243	199.024	-4.475	131.964	197.213
17.242	-148.594	198.787	0.000	0.000	0.000	-3.805	110.249	199.044	-4.533	131.969	197.270
17.211	-148.571	198.751	0.000	0.000	0.000	-3.826	110.278	199.020	-4.529	131.992	197.225
17.264	-148.570	198.737	0.000	0.000	0.000	-3.820	110.263	198.976	-4.477	131.980	197.185
17.268	-148.563	198.724	0.000	0.000	0.000	-3.780	110.220	198.996	-4.465	131.935	197.198
17.254	-148.550	198.724	0.000	0.000	0.000	-3.773	110.228	198.980	-4.473	131.935	197.214
17.249	-148.516	198.696	0.000	0.000	0.000	-3.799	110.234	199.000	-4.484	131.949	197.201
17.249	-148.509	198.695	0.000	0.000	0.000	-3.765	110.214	198.964	-4.466	131.935	197.197
17.233	-148.493	198.757	0.000	0.000	0.000	-3.779	110.198	198.997	-4.470	131.927	197.242
17.181	-148.469	198.798	0.000	0.000	0.000	-3.776	110.206	199.053	-4.490	131.927	197.218
17.179	-148.470	198.740	0.000	0.000	0.000	-3.790	110.220	198.984	-4.501	131.941	197.206
17.186	-148.449	198.723	0.000	0.000	0.000	-3.807	110.241	199.016	-4.503	131.941	197.178
17.204	-148.482	198.691	0.000	0.000	0.000	-3.770	110.214	199.009	-4.507	131.926	197.223
17.187	-148.471	198.724	0.000	0.000	0.000	-3.797	110.212	199.001	-4.492	131.926	197.190
17.182	-148.430	198.695	0.000	0.000	0.000	-3.794	110.249	198.955	-4.511	131.955	197.193
17.164	-148.409	198.698	0.000	0.000	0.000	-3.822	110.270	198.947	-4.498	131.993	197.160
17.191	-148.449	198.778	0.000	0.000	0.000	-3.790	110.257	199.011	-4.492	131.986	197.245
17.223	-148.455	198.772	0.000	0.000	0.000	-3.763	110.259	199.019	-4.472	131.979	197.269
17.199	-148.458	198.762	0.000	0.000	0.000	-3.774	110.273	199.006	-4.476	131.987	197.212
17.208	-148.494	198.718	0.000	0.000	0.000	-3.768	110.265	198.962	-4.479	131.987	197.184
17.224	-148.522	198.717	0.000	0.000	0.000	-3.781	110.235	198.996	-4.484	131.941	197.201
17.213	-148.571	198.750	0.000	0.000	0.000	-3.762	110.199	198.992	-4.473	131.920	197.214
17.199	-148.569	198.711	0.000	0.000	0.000	-3.809	110.211	198.961	-4.502	131.926	197.178
17.173	-148.546	198.731	0.000	0.000	0.000	-3.817	110.218	198.977	-4.536	131.917	197.187
17.180	-148.586	198.817	0.000	0.000	0.000	-3.812	110.204	199.034	-4.524	131.910	197.227
17.224	-148.650	198.766	0.000	0.000	0.000	-3.757	110.192	199.049	-4.478	131.905	197.231
17.265	-148.690	198.785	0.000	0.000	0.000	-3.781	110.220	198.996	-4.466	131.943	197.197
17.282	-148.866	198.745	0.000	0.000	0.000	-3.808	110.263	199.015	-4.485	131.971	197.201
17.308	-149.072	198.818	0.000	0.000	0.000	-3.782	110.243	198.996	-4.478	131.980	197.184
17.360	-149.287	198.802	0.000	0.000	0.000	-3.777	110.228	199.052	-4.463	131.973	197.253
17.366	-149.561	198.768	0.000	0.000	0.000	-3.799	110.257	199.000	-4.492	131.964	197.217
17.357	-149.865	198.738	0.000	0.000	0.000	-3.811	110.270	198.987	-4.513	131.985	197.193
17.426	-150.194	198.707	0.000	0.000	0.000	-3.794	110.257	198.955	-4.505	131.986	197.176
17.438	-150.603	198.777	0.000	0.000	0.000	-3.789	110.242	199.012	-4.489	131.956	197.246
17.438	-151.058	198.781	0.000	0.000	0.000	-3.791	110.242	198.984	-4.509	131.955	197.222
17.502	-151.548	198.785	0.000	0.000	0.000	-3.792	110.241	198.983	-4.518	131.962	197.238
17.562	-152.140	198.751	0.000	0.000	0.000	-3.805	110.234	199.044	-4.500	131.940	197.234
17.686	-152.793	198.777	0.000	0.000	0.000	-3.759	110.214	199.048	-4.472	131.912	197.214
17.732	-153.539	198.825	0.000	0.000	0.000	-3.768	110.213	199.036	-4.481	131.934	197.230
17.830	-154.367	198.748	0.000	0.000	0.000	-3.808	110.226	198.988	-4.502	131.933	197.178
17.936	-155.260	198.787	0.000	0.000	0.000	-3.791	110.234	198.984	-4.492	131.964	197.217
18.106	-156.198	198.798	0.000	0.000	0.000	-3.780	110.220	198.996	-4.471	131.942	197.242
18.239	-157.148	198.790	0.000	0.000	0.000	-3.764	110.244	198.991	-4.474	131.957	197.213
18.345	-158.134	198.817	0.000	0.000	0.000	-3.792	110.287	199.010	-4.489	131.994	197.172
18.487	-159.173	198.867	0.000	0.000	0.000	-3.793	110.272	198.983	-4.490	131.994	197.144
18.645	-160.285	198.861	0.000	0.000	0.000	-3.797	110.249	199.028	-4.499	131.956	197.234
18.792	-161.410	198.884	0.000	0.000	0.000	-3.790	110.258	199.012	-4.516	131.977	197.266
18.887	-162.560	198.863	0.000	0.000	0.000	-3.810	110.263	198.987	-4.519	131.970	197.210
18.988	-163.683	198.825	0.000	0.000	0.000	-3.836	110.255	198.980	-4.505	131.978	197.177
19.047	-164.831	198.872	0.000	0.000	0.000	-3.746	110.222	198.988	-4.493	131.949	197.190
19.069	-165.927	198.896	0.000	0.000	0.000	-3.743	110.207	199.016	-4.439	131.922	197.177
19.125	-166.942	198.837	0.000	0.000	0.000	-3.791	110.227	198.984	-4.500	131.918	197.206
19.145	-167.937	198.885	0.000	0.000	0.000	-3.792	110.242	198.983	-4.485	131.956	197.201
19.212	-168.918	198.953	0.000	0.000	0.000	-3.752	110.214	199.032	-4.471	131.920	197.242
19.259	-169.878	198.966	0.000	0.000	0.000	-3.759	110.229	199.048	-4.462	131.935	197.254
19.246	-170.790	198.877	0.000	0.000	0.000	-3.807	110.226	199.016	-4.511	131.955	197.193
19.234	-171.630	198.870	0.000	0.000	0.000	-3.831	110.254	198.935	-4.522	131.969	197.181
19.214	-172.407	198.836	0.000	0.000	0.000	-3.794	110.257	198.955	-4.469	131.965	197.168
19.145	-173.033	198.878	0.000	0.000	0.000	-3.788	110.220	199.013	-4.451	131.966	197.164
19.048	-173.481	198.833	0.000	0.000	0.000	-3.798	110.264	199.028	-4.494	131.971	197.189
18.958	-173.709	198.893	0.000	0.000	0.000	-3.794	110.279	198.982	-4.521	131.992	197.209
18.887	-173.785	198.858	0.000	0.000	0.000	-3.791	110.264	199.011	-4.510	132.000	197.249
18.894	-173.733	198.898	0.000	0.000	0.000	-3.750	110.237	199.060	-4.446	131.944	197.221
18.848	-173.529	198.841	0.000	0.000	0.000	-3.770	110.243	199.036	-4.458	131.965	197.209
18.675	-173.006	198.804	0.000	0.000	0.000	-3.803	110.241	198.943	-4.504	131.955	197.177
18.461	-172.169	198.837	0.000	0.000	0.000	-3.773	110.220	198.980	-4.501	131.941	197.206
18.218	-171.062	198.825	0.000	0.000	0.000	-3.779	110.191	198.997	-4.500	131.911	197.179
17.857	-169.548	198.838	0.000	0.000	0.000	-3.814	110.196	199.005	-4.491	131.919	197.190
17.433	-167.603	198.761	0.000	0.000	0.000	-3.843	110.232	198.997	-4.547	131.939	197.175
16.952	-165.229	198.769	0.000	0.000	0.000	-3.816	110.226	199.004	-4.511	131.940	197.194
16.291	-162.302	198.844	0.000	0.000	0.000	-3.785	110.205	199.041	-4.490	131.926	197.218
15.564	-158.853	198.784	0.000	0.000	0.000	-3.771	110.221	199.008	-4.490	131.926	197.218
14.664	-154.831	198.785	0.000	0.000	0.000	-3.785	110.257	198.967	-4.497	131.971	197.161
13.749	-150.283	198.698	0.000	0.000	0.000	-3.794	110.249	198.955	-4.504	131.956	197.177
12.658	-145.188	198.806	0.000	0.000	0.000	-3.761	110.221	199.020	-4.458	131.944	197.181
11.439	-139.603	198.854	0.000	0.000	0.000	-3.781	110.243	198.996	-4.484	131.957	197.201
9.990	-133.532	198.827	0.000	0.000	0.000	-3.800	110.256	198.999	-4.505	131.986	197.177
8.531	-126.928	198.780	0.000	0.000	0.000	-3.799	110.241	199.000	-4.514	131.955	197.165
7.231	-119.743	198.758	0.000	0.000	0.000	-3.788	110.212	199.013	-4.481	131.934	197.230
5.990	-112.042	198.727	0.000	0.000	0.000	-3.771	110.198	198.980	-4.480	131.927	197.230
4.851	-104.060	198.701	0.000	0.000	0.000	-3.801	110.234	198.972	-4.487	131.942	197.145
3.892	-96.048	198.704	0.000	0.000	0.000	-3.791	110.227	198.984	-4.511	131.940	197.194
3.126	-88.076	198.659	5.752	-107.927	200.319	-3.768	110.206	199.036	-4.489	131.919	197.219
2.379	-80.107	198.738	5.109	-100.342	199.643	-3.765	110.199	199.065	-4.487	131.919	197.247
1.634	-72.221	198.662	4.384	-92.748	198.846	-3.789	110.219	199.012	-4.518	131.947	197.210
0.907	-64.374	198.594	3.681	-85.183	198.132	-3.821	110.232	198.948	-4.513	131.948	197.165
0.230	-56.531	198.675	2.876	-77.551	197.777	-3.788	110.212	199.012	-4.475	131.935	197.185
-0.540	-48.756	198.739	1.860	-69.742	197.742	-3.778	110.206	199.025	-4.487	131.919	197.247
-1.280	-40.885	198.631	0.776	-61.926	197.755	-3.784	110.242	198.967	-4.478	131.950	197.157
-2.023	-33.048	198.628	-0.284	-54.167	197.692	-3.827	110.255	198.992	-4.513	131.962	197.193
-2.722	-25.319	198.648	-1.336	-46.414	197.743	-3.787	110.235	199.040	-4.499	131.941	197.234
-3.434	-17.550	198.625	-2.363	-38.686	197.746	-3.785	110.213	199.041	-4.487	131.927	197.247
-4.198	-9.801	198.588	-3.447	-30.906	197.703	-3.789	110.243	199.012	-4.510	131.948	197.194
-4.955	-1.967	198.587	-4.486	-23.139	197.664	-3.838	110.247	198.952	-4.516	131.963	197.137
-5.653	5.759	198.577	-5.514	-15.413	197.640	-3.781	110.220	198.996	-4.498	131.918	197.235
-6.377	13.454	198.561	-6.566	-7.642	197.662	-3.777	110.206	199.025	-4.479	131.912	197.231
-7.168	21.256	198.542	-7.611	0.113	197.641	-3.798	110.227	199.000	-4.478	131.950	197.157
-7.901	28.948	198.485	-8.700	7.818	197.590	-3.829	110.255	198.964	-4.529	131.962	197.198
-8.605	36.646	198.492	-9.661	15.558	197.619	-3.832	110.240	199.037	-4.509	131.955	197.222
-9.313	44.307	198.516	-10.637	23.230	197.629	-3.778	110.221	199.024	-4.481	131.934	197.230
-10.089	51.978	198.457	-11.632	30.924	197.510	-3.782	110.243	198.996	-4.527	131.962	197.226
-10.765	59.683	198.340	-12.687	38.669	197.579	-3.838	110.247	198.952	-4.517	131.978	197.136
-11.539	67.361	198.438	-13.657	46.311	197.516	-3.801	110.226	198.972	-4.496	131.956	197.161
-12.669	71.788	198.494	-15.421	50.869	197.837	-3.373	113.453	199.078	-3.634	135.172	197.261
-14.224	72.525	198.455	-17.974	51.782	197.574	-2.450	120.109	199.050	-1.820	141.789	197.118
-15.812	73.447	198.463	-20.494	52.882	197.543	-1.567	126.722	198.893	-0.098	148.393	197.175
