NO_OF_FRAMES	300
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-11-14, 18:09:14.731	14034.38075420
DATA_INCLUDED	3D
MARKER_NAMES	C1	R1	C2	R2
131.690	-135.533	207.764	132.281	-164.233	207.846	129.011	133.334	207.518	128.647	161.584	207.297
131.744	-136.041	207.760	132.388	-164.761	207.837	129.039	133.335	207.556	128.648	161.583	207.352
131.791	-136.534	207.826	132.434	-165.228	207.873	129.073	133.352	207.552	128.658	161.591	207.365
131.819	-137.001	207.809	132.469	-165.674	207.897	129.029	133.364	207.597	128.630	161.610	207.408
131.846	-137.472	207.822	132.520	-166.167	207.961	129.029	133.378	207.624	128.647	161.619	207.405
131.924	-137.933	207.882	132.641	-166.640	207.920	129.057	133.366	207.635	128.685	161.606	207.430
131.961	-138.405	207.879	132.676	-167.089	207.971	129.059	133.351	207.663	128.704	161.599	207.455
131.985	-138.814	207.861	132.709	-167.500	207.939	129.067	133.343	207.648	128.693	161.591	207.415
131.993	-139.202	207.899	132.703	-167.864	207.938	129.066	133.351	207.621	128.675	161.605	207.417
131.976	-139.560	207.887	132.725	-168.224	208.002	129.058	133.321	207.582	128.693	161.577	207.388
132.000	-139.859	207.853	132.777	-168.529	207.978	129.076	133.323	207.580	128.678	161.569	207.418
131.990	-140.113	207.848	132.840	-168.799	207.936	129.023	133.327	207.613	128.640	161.596	207.393
132.023	-140.366	207.824	132.900	-169.053	207.950	129.029	133.342	207.543	128.604	161.579	207.397
132.100	-140.648	207.837	132.979	-169.347	207.935	129.048	133.328	207.568	128.649	161.582	207.379
132.159	-140.924	207.853	133.088	-169.605	207.944	129.057	133.329	207.581	128.674	161.591	207.362
132.245	-141.165	207.794	133.171	-169.853	207.887	129.038	133.350	207.555	128.629	161.611	207.380
132.302	-141.392	207.835	133.232	-170.093	207.899	129.027	133.378	207.569	128.661	161.650	207.348
132.432	-141.694	207.843	133.285	-170.398	208.014	129.047	133.365	207.595	128.656	161.619	207.391
132.582	-142.017	207.904	133.365	-170.725	208.028	129.067	133.359	207.648	128.684	161.613	207.429
132.633	-142.284	207.934	133.440	-170.983	207.958	129.093	133.345	207.605	128.668	161.604	207.459
132.706	-142.497	207.862	133.481	-171.186	207.973	129.083	133.352	207.591	128.675	161.597	207.417
132.752	-142.657	207.916	133.526	-171.372	208.001	129.084	133.337	207.619	128.703	161.584	207.428
132.768	-142.784	207.905	133.594	-171.496	207.982	129.111	133.323	207.630	128.669	161.581	207.486
132.744	-142.857	207.869	133.632	-171.569	207.925	129.041	133.328	207.611	128.668	161.575	207.432
132.695	-142.896	207.876	133.609	-171.603	207.914	129.031	133.335	207.571	128.640	161.574	207.394
132.704	-142.942	207.808	133.646	-171.652	207.912	129.032	133.327	207.598	128.624	161.581	207.396
132.680	-142.996	207.855	133.692	-171.710	207.950	129.049	133.315	207.515	128.659	161.576	207.392
132.707	-143.011	207.838	133.727	-171.720	207.918	129.049	133.322	207.542	128.652	161.560	207.407
132.715	-143.020	207.768	133.763	-171.723	207.885	129.023	133.334	207.613	128.649	161.575	207.379
132.759	-143.020	207.804	133.817	-171.743	207.879	129.056	133.358	207.608	128.674	161.620	207.416
132.745	-143.017	207.888	133.853	-171.736	207.957	129.091	133.375	207.604	128.694	161.613	207.469
132.766	-143.017	207.940	133.871	-171.705	208.009	129.083	133.374	207.646	128.684	161.626	207.483
132.767	-143.021	207.912	133.911	-171.727	208.003	129.055	133.401	207.661	128.672	161.641	207.443
132.776	-143.066	207.899	133.917	-171.780	207.936	129.073	133.380	207.632	128.663	161.633	207.430
132.761	-143.148	207.849	133.956	-171.840	207.961	129.083	133.337	207.592	128.668	161.596	207.459
132.728	-143.186	207.854	133.974	-171.884	207.905	129.040	133.320	207.584	128.676	161.576	207.390
132.694	-143.232	207.750	133.906	-171.914	207.887	129.037	133.335	207.501	128.655	161.584	207.310
132.679	-143.273	207.781	133.942	-171.953	207.857	129.038	133.335	207.529	128.628	161.598	207.299
132.696	-143.272	207.834	134.005	-171.984	207.919	129.049	133.328	207.569	128.640	161.575	207.367
132.718	-143.293	207.887	134.050	-171.986	207.982	129.051	133.321	207.624	128.685	161.570	207.376
132.745	-143.298	207.897	134.069	-171.986	207.979	129.058	133.336	207.609	128.685	161.583	207.430
132.768	-143.283	207.880	134.111	-171.981	207.988	129.082	133.359	207.591	128.692	161.613	207.442
132.751	-143.295	207.911	134.121	-171.975	208.028	129.102	133.360	207.644	128.703	161.614	207.455
132.766	-143.272	207.908	134.095	-171.978	208.017	129.068	133.351	207.675	128.712	161.599	207.468
132.723	-143.243	207.870	134.083	-171.929	208.003	129.064	133.381	207.593	128.683	161.627	207.429
132.691	-143.162	207.831	134.051	-171.841	207.963	129.035	133.394	207.554	128.636	161.641	207.365
132.644	-142.979	207.831	134.067	-171.661	207.969	129.056	133.359	207.554	128.665	161.614	207.349
