
109	1.08000	92.092	70.305	207.590	69.623	78.430	207.176	94.241	198.601	208.103	92.234	222.002	206.546
110	1.09000	92.777	75.744	207.550	68.803	76.017	207.308	94.261	198.593	208.155	92.297	222.026	206.578
111	1.10000	93.310	81.243	207.518	70.634	73.712	207.261	94.315	198.595	208.148	92.316	222.011	206.603
112	1.11000	93.741	86.763	207.377	74.777	72.219	207.205	94.312	198.584	208.066	92.289	222.019	206.566
113	1.12000	93.956	92.253	207.231	80.765	72.305	207.111	94.268	198.589	208.058	92.253	222.017	206.571
114	1.13000	94.059	97.644	207.216	88.040	74.461	207.097	94.243	198.566	208.049	92.271	222.014	206.513
115	1.14000	94.144	102.955	207.277	95.996	79.097	207.105	94.238	198.554	208.119	92.249	221.988	206.559
116	1.15000	94.218	108.167	207.368	103.656	86.190	207.028	94.244	198.551	208.022	92.238	221.982	206.519
117	1.16000	94.191	113.300	207.477	110.218	95.607	207.018	94.225	198.565	208.024	92.194	221.986	206.539
118	1.17000	94.245	118.310	207.481	115.167	106.752	206.922	94.233	198.558	208.037	92.237	221.973	206.547
119	1.18000	94.347	123.198	207.413	117.870	118.958	206.882	94.270	198.558	208.086	92.274	221.966	206.569
120	1.19000	94.541	128.032	207.361	118.106	131.664	206.837	94.294	198.561	208.069	92.256	221.992	206.626
121	1.20000	94.810	132.797	207.301	115.974	143.953	206.741	94.274	198.584	208.071	92.260	221.999	206.611
122	1.21000	95.248	137.542	207.232	111.553	155.024	206.731	94.267	198.575	208.086	92.271	222.009	206.596
123	1.22000	95.817	142.312	207.077	105.504	164.125	206.726	94.279	198.551	208.099	92.273	221.972	206.597
124	1.23000	96.492	147.033	207.115	98.674	170.761	206.706	94.180	198.655	208.151	92.276	222.084	206.579
125	1.24000	98.824	147.899	207.140	96.115	171.622	206.793	92.403	202.923	208.022	93.672	226.364	206.462
126	1.25000	101.337	148.648	207.149	94.233	171.390	206.754	90.557	207.260	207.805	95.129	230.246	206.464
127	1.26000	103.884	149.397	207.159	92.629	170.372	206.897	88.765	211.539	207.819	96.556	233.626	206.502
128	1.27000	106.427	150.198	207.147	91.439	168.732	206.865	86.944	215.858	207.798	97.918	236.536	206.470
129	1.28000	108.872	151.067	207.221	90.775	166.492	206.858	85.189	220.158	207.686	98.984	239.048	206.410
130	1.29000	111.400	151.964	207.180	90.654	163.750	207.008	83.424	224.379	207.664	99.865	241.107	206.418
131	1.30000	113.907	152.850	207.272	91.353	160.625	206.910	81.778	228.561	207.696	100.460	242.803	206.437
132	1.31000	116.385	153.804	207.179	92.719	157.236	206.888	80.168	232.710	207.670	100.724	244.145	206.387
133	1.32000	118.782	154.819	207.114	94.849	153.721	206.870	78.593	236.826	207.572	100.590	245.252	206.341
134	1.33000	121.125	155.801	207.062	97.862	150.274	206.770	77.085	240.921	207.507	99.970	246.175	206.382
135	1.34000	123.479	156.837	207.028	101.669	146.970	206.686	75.626	244.956	207.508	99.081	246.948	206.367
136	1.35000	125.763	157.853	207.008	106.173	144.072	206.797	74.164	248.974	207.553	97.629	247.670	206.418
137	1.36000	127.947	158.903	206.907	111.311	141.704	206.772	72.664	252.998	207.633	95.772	248.419	206.429
138	1.37000	130.091	159.920	206.886	116.977	139.934	206.742	71.204	256.968	207.640	93.426	249.244	206.440
139	1.38000	132.193	160.928	206.862	123.074	138.846	206.740	69.770	260.905	207.771	90.759	250.121	206.446
